1,1.0,99503584.0,1739005096.38396
2,99503585.0,123734587.0,3404071064.8378983
3,123734588.0,180422791.0,3997405516.047922
4,180422792.0,224444929.0,4043844759.817961
5,224444930.0,259716003.0,3969268096.706373
6,259716004.0,270539639.0,4278139910.959474
7,270539640.0,304450093.0,3987905825.035826
8,304450094.0,359431309.0,3968925165.531227
9,359431310.0,393884140.0,3942818177.3518424
10,393884141.0,404536320.0,4312544923.349405
11,404536321.0,448709956.0,3991938396.983827
12,448709957.0,482452743.0,3921832486.3837976
13,482452744.0,493751910.0,4306283016.259579
14,493751911.0,534299227.0,3970402289.688409
15,534299228.0,569136802.0,3917424174.13091
16,569136803.0,579066981.0,4244502330.3069434
17,579066982.0,621924432.0,3920357709.789419
18,621924433.0,667604245.0,3890784536.898668
19,667604246.0,751276632.0,3820155213.0480747
20,751276633.0,792477087.0,3859012628.642283
21,792477088.0,836704280.0,3805060450.4045753
22,836704281.0,917415465.0,3749415641.6162715
23,917415466.0,960998592.0,3769015186.270877
24,960998593.0,1045548935.0,3699458471.2274075
25,1045548936.0,1127184001.0,3677287818.8292413
26,1127184002.0,1202794081.0,3615961737.5291386
27,1202794082.0,1286860384.0,3590394953.327462
28,1286860385.0,1363692713.0,3588295916.148941
29,1363692714.0,1401370126.0,3578271872.2951736
30,1401370127.0,1431386939.0,3581885852.6565013
31,1431386940.0,1440300061.0,3765187502.821025
32,1440300062.0,1481176347.0,3521809017.6623554
33,1481176348.0,1559420165.0,3498947061.307993
34,1559420166.0,1635558829.0,3488181932.256779
35,1635558830.0,1731453420.0,3453930512.7703133
36,1731453421.0,1804164939.0,3439087033.4265857
37,1804164940.0,1877031432.0,3425503295.9316115
38,1877031433.0,1925858853.0,3401444476.189222
39,1925858854.0,1943059871.0,3603832799.01375
40,1943059872.0,1987990798.0,3393267248.20946
41,1987990799.0,2017837910.0,3579454999.548895
42,2017837911.0,2123832941.0,3367667208.8178015
43,2123832942.0,2287939198.0,3350538127.679387
44,2287939199.0,2422557855.0,3354915608.064514
45,2422557856.0,2495357709.0,3324917050.832347
46,2495357710.0,2630364887.0,3293033015.141627
47,2630364888.0,2824735028.0,3283362922.8907833
48,2824735029.0,3146612681.0,3247165622.210465
49,3146612682.0,3202572517.0,3230697196.2476215
50,3202572518.0,3217635419.0,3392725449.262201
51,3217635420.0,3560302940.0,3121942549.5406423
52,3560302941.0,3788600386.0,3233425688.5592556
53,3788600387.0,3807824474.0,3224261225.7500405
54,3807824475.0,3820637066.0,2889870780.7583003
55,3820637067.0,3834224465.0,2574480986.7133718
56,3834224466.0,3843820370.0,2147779016.9801264
57,3843820371.0,3851662646.0,1613523448.2394896
58,3851662647.0,3866704398.0,1496665552.80423
59,3866704399.0,3867651155.0,834466874.0733744
60,3867651156.0,3868846190.0,200981934.79777953
61,3868846191.0,3871264723.0,189477378.8048486
62,3871264724.0,3875998329.0,190400107.29805028
63,3875998330.0,3882211696.0,567321116.3217881
64,3882211697.0,3888855174.0,1081136952.57757
65,3888855175.0,3889576763.0,596210211.6703042
66,3889576764.0,3890865229.0,183809487.19905707
67,3890865230.0,3896530014.0,185710935.07393357
68,3896530015.0,3900765865.0,745045449.1228038
69,3900765866.0,3907850450.0,330813724.4151016
70,3907850451.0,3913387306.0,654750759.2009094
71,3913387307.0,3919770783.0,179168816.97580642
72,3919770784.0,3926822483.0,574413665.6199467
73,3926822484.0,3929005532.0,188139878.7930601
74,3929005533.0,3960499682.0,656138030.9564052
75,3960499683.0,3972884974.0,854047106.3832904
76,3972884975.0,3982474729.0,1121779310.10247
