1,1.0,90559058.0,2060970297.2146142
2,90559059.0,150308430.0,2247532777.8374352
3,150308431.0,176679298.0,2361610370.7886686
4,176679299.0,219314674.0,2240482137.2916017
5,219314675.0,252399196.0,2334763453.21582
6,252399197.0,309529327.0,2264816551.8239956
7,309529328.0,326475675.0,2344799396.858386
8,326475676.0,384178350.0,2243132692.874486
9,384178351.0,404671455.0,2364499747.465502
10,404671456.0,457809182.0,2198619427.319384
11,457809183.0,480073518.0,2298417081.5783544
12,480073519.0,1519297783.0,2169748881.6906304
13,1519297784.0,1604440385.0,2229495471.1693454
14,1604440386.0,1686530168.0,2309797139.184412
15,1686530169.0,1730499547.0,2309797139.184412
16,1730499548.0,1753043203.0,4783237870.017808
