1,1.0,99832425.0,1410121339.4377263
2,99832426.0,137385442.0,2615265014.556573
3,137385443.0,156753785.0,4423903513.081203
4,156753786.0,212288595.0,4278100661.3403387
5,212288596.0,234297669.0,4128210008.0465145
6,234297670.0,263711132.0,3849140466.3209357
7,263711133.0,354338922.0,3673200260.5748434
8,354338923.0,390532457.0,3541528122.486641
9,390532458.0,438492720.0,3405321248.1993213
10,438492721.0,472198783.0,3236703168.6318364
11,472198784.0,513702468.0,3132901530.7178164
12,513702469.0,561005149.0,3029058918.518632
13,561005150.0,598820459.0,2965923255.1501274
14,598820460.0,628244327.0,2834444714.879981
15,628244328.0,675695900.0,2750553601.6548057
16,675695901.0,742339063.0,2667389724.5357285
17,742339064.0,797250766.0,2584480849.520359
18,797250767.0,838827723.0,2445643705.0277305
19,838827724.0,900336662.0,2401998178.4292583
20,900336663.0,998861910.0,2289689936.6000504
21,998861911.0,1036081197.0,2245703101.8506575
22,1036081198.0,1090507765.0,2155760112.4068775
23,1090507766.0,1125049725.0,2134556884.2242885
24,1125049726.0,1203454291.0,2044310814.0649536
25,1203454292.0,1298508725.0,1970436614.2164216
26,1298508726.0,1376308092.0,1905368309.3772078
27,1376308093.0,1465440300.0,1837091976.840812
28,1465440301.0,1543851504.0,1813359118.59272
29,1543851505.0,1612745505.0,1759350021.0877588
30,1612745506.0,1681528293.0,1731183356.5081952
31,1681528294.0,1748588425.0,1705134349.349309
32,1748588426.0,1840802300.0,1617948220.0272746
33,1840802301.0,1963536696.0,1584045448.7549822
34,1963536697.0,2037842041.0,1560879135.6516724
35,2037842042.0,2213615524.0,1511175818.7437863
36,2213615525.0,2394444930.0,1465455808.1823215
37,2394444931.0,2498794930.0,1438308157.798731
38,2498794931.0,2515406607.0,1440517091.2182574
39,2515406608.0,2523917348.0,1495952111.1224298
40,2523917349.0,2849304207.0,1392674935.3518486
41,2849304208.0,3189295049.0,1359275143.7976677
42,3189295050.0,3496673818.0,1326261607.1516562
43,3496673819.0,3511872930.0,1351827359.7134023
44,3511872931.0,3522762102.0,1425385360.5763433
45,3522762103.0,3770176051.0,1324689051.9408681
46,3770176052.0,3781126928.0,1423768490.4256666
47,3781126929.0,3809842967.0,1224620672.0428512
48,3809842968.0,3813184028.0,842083100.1568481
49,3813184029.0,3841066732.0,633934909.4306103
50,3841066733.0,3869458966.0,423488750.93992966
51,3869458967.0,3869739309.0,155416311.6737476
52,3869739310.0,3876075468.0,44816089.00489535
53,3876075469.0,3878708029.0,113614715.84821412
54,3878708030.0,3891491993.0,335248927.6607392
55,3891491994.0,3891766960.0,141521377.5894343
56,3891766961.0,3895566321.0,43778351.987047374
57,3895566322.0,3898015251.0,158696576.19406065
58,3898015252.0,3903092930.0,306841597.2340816
59,3903092931.0,3903355705.0,105600368.55744186
60,3903355706.0,3905566202.0,42677617.202204816
61,3905566203.0,3908793531.0,153900193.06064168
62,3908793532.0,3915673393.0,324558847.0084235
63,3915673394.0,3916004879.0,88916092.01995212
64,3916004880.0,3919110724.0,42769236.088491105
65,3919110725.0,3921380252.0,157548850.7064771
66,3921380253.0,3929131421.0,345587885.3973641
67,3929131422.0,3929403300.0,127633832.776667
68,3929403301.0,3933076889.0,43919947.64405117
69,3933076890.0,3935014438.0,140320623.02937484
70,3935014439.0,3936800428.0,46730518.03101494
71,3936800429.0,3939261261.0,163037876.3313252
72,3939261262.0,3943358995.0,362460471.8722426
73,3943358996.0,3943674245.0,161122679.2846176
74,3943674246.0,3945464539.0,48292090.272923954
75,3945464540.0,3968410614.0,501639650.35517514
76,3968410615.0,3982474729.0,571729623.1789775
