1,1.0,76257029.0,2592223835.0034204
2,76257030.0,100366018.0,3834586989.1677103
3,100366019.0,157380222.0,6258218227.228889
4,157380223.0,310211239.0,6970959944.6730175
5,310211240.0,379181567.0,7270979749.820324
6,379181568.0,404893680.0,7140049682.675976
7,404893681.0,516022903.0,7193881174.061015
8,516022904.0,639951664.0,6117528959.299909
9,639951665.0,789067772.0,5972526116.567066
10,789067773.0,844221939.0,6031246176.992742
11,844221940.0,1441337533.0,6140163941.158015
12,1441337534.0,1473603016.0,7103302111.770166
13,1473603017.0,1676301195.0,6244171838.606843
14,1676301196.0,1689929755.0,5960442798.981795
15,1689929756.0,1748814303.0,6004464468.155366
16,1748814304.0,1753043203.0,5960442798.981795
