1,1.0,99601887.0,3032528012.687772
2,99601888.0,159399641.0,6317002956.114723
3,159399642.0,178153673.0,6373830332.529461
4,178153674.0,208217122.0,4641128273.733808
5,208217123.0,227978406.0,4396941022.517302
6,227978407.0,278050978.0,4308876707.630774
7,278050979.0,310216126.0,4146801331.3607564
8,310216127.0,345957084.0,4053292833.9430594
9,345957085.0,379706501.0,3961521412.791095
10,379706502.0,387777298.0,2736013951.3175054
11,387777299.0,391623078.0,1031316814.1551019
12,391623079.0,395204527.0,682318911.8346515
13,395204528.0,448044082.0,670037060.014126
14,448044083.0,453643192.0,560208843.8819034
15,453643193.0,458354960.0,749368219.4713119
16,458354961.0,498622915.0,907705860.2335745
17,498622916.0,523460387.0,1022959355.4080356
18,523460388.0,554550719.0,3227242605.455141
19,554550720.0,630955197.0,5499391351.22194
20,630955198.0,756231042.0,5418550924.420985
21,756231043.0,831922975.0,5411371425.894097
22,831922976.0,965356204.0,5335054323.718506
23,965356205.0,1020970688.0,5407823311.1737175
24,1020970689.0,1240318952.0,4717263807.109802
25,1240318953.0,1266337797.0,4567198923.74974
26,1266337798.0,1270826550.0,2762985511.725328
27,1270826551.0,1276651949.0,952278288.4157344
28,1276651950.0,1311549065.0,945871871.3791075
29,1311549066.0,1330216387.0,983128110.191118
30,1330216388.0,1359439677.0,2222472864.8795733
31,1359439678.0,1394297205.0,4860639565.017589
32,1394297206.0,1469782933.0,5350701623.182289
33,1469782934.0,1526058589.0,5365137309.779079
34,1526058590.0,1617119542.0,5241940968.729274
35,1617119543.0,1671367827.0,5250230219.7297535
36,1671367828.0,1834795322.0,5666221619.095504
37,1834795323.0,2007534193.0,5854377579.378071
38,2007534194.0,2013216622.0,3489173155.8717775
39,2013216623.0,2017972075.0,998776415.9274404
40,2017972076.0,2057828070.0,968395787.8868537
41,2057828071.0,2096458027.0,872234741.0615307
