3, 1, 18, 10, 1, 87702674, 1, 9, 269786760, 1
3, 1, 18, 10, 1, 87702674, 1, 8, 257092707, 1
3, 1, 18, 10, 1, 87702674, 1, 7, 255451130, 1
3, 1, 18, 10, 1, 87702674, 1, 6, 262664960, 1
3, 1, 18, 10, 1, 87702674, 1, 5, 251830683, 1
3, 1, 18, 10, 1, 87702674, 1, 4, 209480737, 1
3, 1, 18, 10, 1, 87702674, 1, 3, 188687755, 1
3, 1, 18, 10, 1, 87702674, 1, 2, 213319115, 1
3, 1, 18, 10, 1, 87702674, 1, 1, 191703300, 1
3, 1, 18, 10, 1, 87702674, 1, 0, 126811471, 0
3, 1, 18, 10, 1, 87702674, 0, 9, 320572095, 1
3, 1, 18, 10, 1, 87702674, 0, 8, 312442169, 1
3, 1, 18, 10, 1, 87702674, 0, 7, 321620507, 1
3, 1, 18, 10, 1, 87702674, 0, 6, 312509036, 1
3, 1, 18, 10, 1, 87702674, 0, 5, 311937445, 1
3, 1, 18, 10, 1, 87702674, 0, 4, 252577570, 1
3, 1, 18, 10, 1, 87702674, 0, 3, 288741361, 1
3, 1, 18, 10, 1, 87702674, 0, 2, 339363439, 1
3, 1, 18, 10, 1, 87702674, 0, 1, 309468726, 1
3, 2, 18, 10, 87702675, 100035823, 1, 9, 3686276, 1
3, 2, 18, 10, 87702675, 100035823, 1, 8, 4119956, 1
3, 2, 18, 10, 87702675, 100035823, 1, 7, 4669283, 1
3, 2, 18, 10, 87702675, 100035823, 1, 6, 5387634, 1
3, 2, 18, 10, 87702675, 100035823, 1, 5, 6367204, 1
3, 2, 18, 10, 87702675, 100035823, 1, 4, 1, 1
3, 2, 18, 10, 87702675, 100035823, 1, 3, 1, 1
3, 2, 18, 10, 87702675, 100035823, 1, 2, 1, 1
3, 2, 18, 10, 87702675, 100035823, 1, 1, 1, 1
3, 2, 18, 10, 87702675, 100035823, 1, 0, 1, 0
3, 2, 18, 10, 87702675, 100035823, 0, 9, 4237538, 1
3, 2, 18, 10, 87702675, 100035823, 0, 8, 4767230, 1
3, 2, 18, 10, 87702675, 100035823, 0, 7, 5448262, 1
3, 2, 18, 10, 87702675, 100035823, 0, 6, 6356306, 1
3, 2, 18, 10, 87702675, 100035823, 0, 5, 7627567, 1
3, 2, 18, 10, 87702675, 100035823, 0, 4, 1, 1
3, 2, 18, 10, 87702675, 100035823, 0, 3, 1, 1
3, 2, 18, 10, 87702675, 100035823, 0, 2, 1, 1
3, 2, 18, 10, 87702675, 100035823, 0, 1, 1, 1
3, 3, 18, 10, 100035824, 163316547, 1, 9, 210347865, 1
3, 3, 18, 10, 100035824, 163316547, 1, 8, 181738866, 1
3, 3, 18, 10, 100035824, 163316547, 1, 7, 153283214, 0
3, 3, 18, 10, 100035824, 163316547, 1, 6, 148541561, 0
3, 3, 18, 10, 100035824, 163316547, 1, 5, 138812686, 0
