1,1.0,88974791.0,3057170689.7281227
2,88974792.0,100419977.0,4386126000.985988
3,100419978.0,161398783.0,5716900797.028241
4,161398784.0,188339354.0,5649798402.358006
5,188339355.0,208701499.0,3897780503.868859
6,208701500.0,243445303.0,4379737581.780535
7,243445304.0,277393933.0,3873458295.6917043
8,277393934.0,310247842.0,3698058498.173785
9,310247843.0,358004882.0,3607789614.163001
10,358004883.0,379085508.0,3779814853.2970433
11,379085509.0,386107860.0,2748368314.9989667
12,386107861.0,387622742.0,691877999.9929085
13,387622743.0,389250404.0,277027208.1881558
14,389250405.0,452018954.0,226039808.8867008
15,452018955.0,498358690.0,323730430.3477035
16,498358691.0,511276859.0,361611527.892626
17,511276860.0,524393811.0,1367724044.2180088
18,524393812.0,545215957.0,2646357036.0436993
19,545215958.0,601350482.0,3155907097.121195
20,601350483.0,668408069.0,2953708484.971977
21,668408070.0,736592359.0,3157824873.0329213
22,736592360.0,844539837.0,2891962801.226394
23,844539838.0,897408335.0,3122459438.398265
24,897408336.0,988866356.0,3019176151.9980116
25,988866357.0,1083050026.0,2970222288.434297
26,1083050027.0,1135436674.0,3003251343.1765037
27,1135436675.0,1252546456.0,3045392924.5838876
28,1252546457.0,1265961692.0,2511182218.7118187
29,1265961693.0,1267507605.0,1376149637.4544199
30,1267507606.0,1270262950.0,359497283.0902913
31,1270262951.0,1314857794.0,354009245.9762801
32,1314857795.0,1334386424.0,365207969.0557884
33,1334386425.0,1364853077.0,2145532375.5166397
34,1364853078.0,1396179782.0,4655507125.245586
35,1396179783.0,1659961484.0,5843186792.05275
36,1659961485.0,1791226778.0,5604568112.961636
37,1791226779.0,1986390727.0,5771871228.014867
38,1986390728.0,2009498269.0,4435175098.380111
39,2009498270.0,2011251469.0,2053926182.2916937
40,2011251470.0,2013646151.0,379330803.42839324
41,2013646152.0,2096458027.0,317201666.3880332
