0, 1, 4, 19, 1, 99856611, 15, 0, 13068603, 0
0, 1, 4, 19, 1, 99856611, 14, 0, 14002075, 0
0, 1, 4, 19, 1, 99856611, 13, 0, 12710744, 0
0, 1, 4, 19, 1, 99856611, 12, 0, 13565022, 0
0, 1, 4, 19, 1, 99856611, 11, 0, 13253863, 0
0, 1, 4, 19, 1, 99856611, 10, 0, 13541549, 0
0, 1, 4, 19, 1, 99856611, 9, 0, 13250055, 0
0, 1, 4, 19, 1, 99856611, 8, 0, 11825334, 0
0, 1, 4, 19, 1, 99856611, 7, 0, 9595767, 0
0, 1, 4, 19, 1, 99856611, 6, 0, 8967436, 0
0, 1, 4, 19, 1, 99856611, 5, 0, 7970655, 0
0, 1, 4, 19, 1, 99856611, 4, 0, 6401211, 0
0, 1, 4, 19, 1, 99856611, 3, 0, 8534948, 0
0, 1, 4, 19, 1, 99856611, 2, 0, 12802422, 0
0, 1, 4, 19, 1, 99856611, 1, 0, 25457752, 0
0, 2, 4, 19, 99856612, 142068657, 15, 0, 11250556, 0
0, 2, 4, 19, 99856612, 142068657, 14, 0, 12054167, 0
0, 2, 4, 19, 99856612, 142068657, 13, 0, 12981411, 0
0, 2, 4, 19, 99856612, 142068657, 12, 0, 14063195, 0
0, 2, 4, 19, 99856612, 142068657, 11, 0, 15341667, 0
0, 2, 4, 19, 99856612, 142068657, 10, 0, 16875834, 0
0, 2, 4, 19, 99856612, 142068657, 9, 0, 18750927, 0
0, 2, 4, 19, 99856612, 142068657, 8, 0, 21094792, 0
0, 2, 4, 19, 99856612, 142068657, 7, 0, 19261690, 0
0, 2, 4, 19, 99856612, 142068657, 6, 0, 16269353, 0
0, 2, 4, 19, 99856612, 142068657, 5, 0, 13709940, 0
0, 2, 4, 19, 99856612, 142068657, 4, 0, 9239773, 0
0, 2, 4, 19, 99856612, 142068657, 3, 0, 12044608, 0
0, 2, 4, 19, 99856612, 142068657, 2, 0, 18066911, 0
0, 2, 4, 19, 99856612, 142068657, 1, 0, 20815424, 0
0, 3, 4, 19, 142068658, 176391428, 15, 0, 694111, 0
0, 3, 4, 19, 142068658, 176391428, 14, 0, 743690, 0
0, 3, 4, 19, 142068658, 176391428, 13, 0, 800897, 0
0, 3, 4, 19, 142068658, 176391428, 12, 0, 867638, 0
0, 3, 4, 19, 142068658, 176391428, 11, 0, 946515, 0
0, 3, 4, 19, 142068658, 176391428, 10, 0, 1041166, 0
0, 3, 4, 19, 142068658, 176391428, 9, 0, 1156851, 0
0, 3, 4, 19, 142068658, 176391428, 8, 0, 1301457, 0
0, 3, 4, 19, 142068658, 176391428, 7, 0, 1, 0
0, 3, 4, 19, 142068658, 176391428, 6, 0, 1, 0
0, 3, 4, 19, 142068658, 176391428, 5, 0, 1, 0
0, 3, 4, 19, 142068658, 176391428, 4, 0, 1, 0
0, 3, 4, 19, 142068658, 176391428, 3, 0, 1, 0
0, 3, 4, 19, 142068658, 176391428, 2, 0, 1, 0
0, 3, 4, 19, 142068658, 176391428, 1, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 15, 0, 1484546, 0
0, 4, 4, 19, 176391429, 203423449, 14, 0, 337262, 0
0, 4, 4, 19, 176391429, 203423449, 13, 0, 363205, 0
0, 4, 4, 19, 176391429, 203423449, 12, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 11, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 10, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 9, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 8, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 7, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 6, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 5, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 4, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 3, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 2, 0, 1, 0
0, 4, 4, 19, 176391429, 203423449, 1, 0, 1, 0
0, 5, 4, 19, 203423450, 277151493, 15, 0, 9532309, 0
0, 5, 4, 19, 203423450, 277151493, 14, 0, 10213188, 0
0, 5, 4, 19, 203423450, 277151493, 13, 0, 10998818, 0
0, 5, 4, 19, 203423450, 277151493, 12, 0, 11915386, 0
0, 5, 4, 19, 203423450, 277151493, 11, 0, 12998603, 0
0, 5, 4, 19, 203423450, 277151493, 10, 0, 14298463, 0
0, 5, 4, 19, 203423450, 277151493, 9, 0, 15887182, 0
0, 5, 4, 19, 203423450, 277151493, 8, 0, 17873079, 0
0, 5, 4, 19, 203423450, 277151493, 7, 0, 13891988, 0
0, 5, 4, 19, 203423450, 277151493, 6, 0, 16207319, 0
0, 5, 4, 19, 203423450, 277151493, 5, 0, 10364815, 0
0, 5, 4, 19, 203423450, 277151493, 4, 0, 11196265, 0
0, 5, 4, 19, 203423450, 277151493, 3, 0, 9621186, 0
0, 5, 4, 19, 203423450, 277151493, 2, 0, 14431778, 0
0, 5, 4, 19, 203423450, 277151493, 1, 0, 28863556, 0
0, 6, 4, 19, 277151494, 311733661, 15, 0, 13010276, 0
0, 6, 4, 19, 277151494, 311733661, 14, 0, 9091428, 0
0, 6, 4, 19, 277151494, 311733661, 13, 0, 9790769, 0
0, 6, 4, 19, 277151494, 311733661, 12, 0, 10606666, 0
0, 6, 4, 19, 277151494, 311733661, 11, 0, 11570908, 0
0, 6, 4, 19, 277151494, 311733661, 10, 0, 12727999, 0
0, 6, 4, 19, 277151494, 311733661, 9, 0, 14142221, 0
0, 6, 4, 19, 277151494, 311733661, 8, 0, 14411903, 0
0, 6, 4, 19, 277151494, 311733661, 7, 0, 15322624, 0
0, 6, 4, 19, 277151494, 311733661, 6, 0, 14058973, 0
0, 6, 4, 19, 277151494, 311733661, 5, 0, 16756727, 0
0, 6, 4, 19, 277151494, 311733661, 4, 0, 20945908, 0
0, 6, 4, 19, 277151494, 311733661, 3, 0, 27927877, 0
0, 6, 4, 19, 277151494, 311733661, 2, 0, 33997247, 0
0, 6, 4, 19, 277151494, 311733661, 1, 0, 11949387, 0
0, 7, 4, 19, 311733662, 419362580, 15, 0, 4632252, 0
0, 7, 4, 19, 311733662, 419362580, 14, 0, 4963127, 0
0, 7, 4, 19, 311733662, 419362580, 13, 0, 5344906, 0
0, 7, 4, 19, 311733662, 419362580, 12, 0, 5790315, 0
0, 7, 4, 19, 311733662, 419362580, 11, 0, 6316707, 0
0, 7, 4, 19, 311733662, 419362580, 10, 0, 6948378, 0
0, 7, 4, 19, 311733662, 419362580, 9, 0, 7720420, 0
0, 7, 4, 19, 311733662, 419362580, 8, 0, 8685473, 0
0, 7, 4, 19, 311733662, 419362580, 7, 0, 9926254, 0
0, 7, 4, 19, 311733662, 419362580, 6, 0, 5622742, 0
0, 7, 4, 19, 311733662, 419362580, 5, 0, 692309, 0
0, 7, 4, 19, 311733662, 419362580, 4, 0, 1, 0
0, 7, 4, 19, 311733662, 419362580, 3, 0, 1, 0
0, 7, 4, 19, 311733662, 419362580, 2, 0, 1, 0
0, 7, 4, 19, 311733662, 419362580, 1, 0, 1, 0
0, 8, 4, 19, 419362581, 449465249, 15, 0, 27468311, 0
0, 8, 4, 19, 419362581, 449465249, 14, 0, 29430333, 0
0, 8, 4, 19, 419362581, 449465249, 13, 0, 31694205, 0
0, 8, 4, 19, 419362581, 449465249, 12, 0, 34335388, 0
0, 8, 4, 19, 419362581, 449465249, 11, 0, 37456787, 0
0, 8, 4, 19, 419362581, 449465249, 10, 0, 41202466, 0
0, 8, 4, 19, 419362581, 449465249, 9, 0, 45780518, 0
0, 8, 4, 19, 419362581, 449465249, 8, 0, 51503082, 0
0, 8, 4, 19, 419362581, 449465249, 7, 0, 45400415, 0
0, 8, 4, 19, 419362581, 449465249, 6, 0, 52967151, 0
0, 8, 4, 19, 419362581, 449465249, 5, 0, 36413294, 0
0, 8, 4, 19, 419362581, 449465249, 4, 0, 33275486, 0
0, 8, 4, 19, 419362581, 449465249, 3, 0, 30164024, 0
0, 8, 4, 19, 419362581, 449465249, 2, 0, 11947918, 0
0, 8, 4, 19, 419362581, 449465249, 1, 0, 1, 0
0, 9, 4, 19, 449465250, 519709098, 15, 0, 193251, 0
0, 9, 4, 19, 449465250, 519709098, 14, 0, 207055, 0
0, 9, 4, 19, 449465250, 519709098, 13, 0, 222982, 0
0, 9, 4, 19, 449465250, 519709098, 12, 0, 241564, 0
0, 9, 4, 19, 449465250, 519709098, 11, 0, 263524, 0
0, 9, 4, 19, 449465250, 519709098, 10, 0, 289877, 0
0, 9, 4, 19, 449465250, 519709098, 9, 0, 322085, 0
0, 9, 4, 19, 449465250, 519709098, 8, 0, 1, 0
0, 9, 4, 19, 449465250, 519709098, 7, 0, 1, 0
0, 9, 4, 19, 449465250, 519709098, 6, 0, 1, 0
0, 9, 4, 19, 449465250, 519709098, 5, 0, 1, 0
0, 9, 4, 19, 449465250, 519709098, 4, 0, 1, 0
0, 9, 4, 19, 449465250, 519709098, 3, 0, 1, 0
0, 9, 4, 19, 449465250, 519709098, 2, 0, 1, 0
0, 9, 4, 19, 449465250, 519709098, 1, 0, 1, 0
0, 10, 4, 19, 519709099, 561752268, 15, 0, 420940, 0
0, 10, 4, 19, 519709099, 561752268, 14, 0, 451007, 0
0, 10, 4, 19, 519709099, 561752268, 13, 0, 485700, 0
0, 10, 4, 19, 519709099, 561752268, 12, 0, 526174, 0
0, 10, 4, 19, 519709099, 561752268, 11, 0, 574008, 0
0, 10, 4, 19, 519709099, 561752268, 10, 0, 631409, 0
0, 10, 4, 19, 519709099, 561752268, 9, 0, 701566, 0
0, 10, 4, 19, 519709099, 561752268, 8, 0, 789261, 0
0, 10, 4, 19, 519709099, 561752268, 7, 0, 902013, 0
