1,1.0,88108178.0,3069576123.235246
2,88108179.0,100745289.0,4344440667.026768
3,100745290.0,159035885.0,6377208682.410443
4,159035886.0,183523883.0,6044131870.178505
5,183523884.0,208259499.0,4590803207.864749
6,208259500.0,229204082.0,4181263621.653752
7,229204083.0,277270222.0,4269506239.0758123
8,277270223.0,307490299.0,4155130504.693027
9,307490300.0,349410676.0,4033328231.637613
10,349410677.0,379292166.0,3424065108.630629
11,379292167.0,393427004.0,2990572913.57878
12,393427005.0,403239096.0,2064053698.582587
13,403239097.0,426763379.0,1802036329.9780176
14,426763380.0,447897549.0,1885225054.602873
15,447897550.0,459834862.0,1226290693.0514646
16,459834863.0,463692137.0,1353587047.832496
17,463692138.0,490648420.0,1384284226.5090132
18,490648421.0,506734620.0,1614425875.544081
19,506734621.0,543569812.0,2999845157.703382
20,543569813.0,568181885.0,4851106277.361929
21,568181886.0,617066608.0,4955681465.061425
22,617066609.0,751973941.0,4885831961.976226
23,751973942.0,857759882.0,5408584162.634047
24,857759883.0,1229177847.0,5212813210.070225
25,1229177848.0,1264535228.0,5282617604.8638525
26,1264535229.0,1272112984.0,3970229343.354552
27,1272112985.0,1283996988.0,1884577658.6700857
28,1283996989.0,1304879018.0,1851884394.3194578
29,1304879019.0,1329211856.0,1854016448.7175457
30,1329211857.0,1359115400.0,3043150432.38036
31,1359115401.0,1403347600.0,5043334197.056805
32,1403347601.0,1488860994.0,6078188908.894664
33,1488860995.0,1631338138.0,6053142022.237509
34,1631338139.0,1695249312.0,6071125767.002465
35,1695249313.0,1776501970.0,5950560002.17651
36,1776501971.0,1816259927.0,6007988089.889414
37,1816259928.0,1857403642.0,5947894359.056102
38,1857403643.0,2005454973.0,5787538064.334194
39,2005454974.0,2052854769.0,2701595490.684216
40,2052854770.0,2078047619.0,1708559274.7267334
41,2078047620.0,2096458027.0,2080640628.6618898
